date,state,total_cases_cum,total_death_cum,total_cases,total_death
2020-08-26,OR,25571,433,180.0,5.0
2020-08-27,OR,25761,438,190.0,5.0
2020-08-28,OR,26054,447,293.0,9.0
2020-08-29,OR,26293,454,239.0,7.0
2020-08-30,OR,26554,458,261.0,4.0
2020-08-31,OR,26713,459,159.0,1.0
2020-09-01,OR,26946,465,233.0,6.0
2020-09-02,OR,27075,468,129.0,3.0
2020-09-03,OR,27336,470,261.0,2.0
2020-09-04,OR,27601,475,265.0,5.0
2020-09-05,OR,27856,480,255.0,5.0
2020-09-06,OR,28044,481,188.0,1.0
2020-09-07,OR,28190,482,146.0,1.0
2020-09-08,OR,28355,486,165.0,4.0
2020-09-09,OR,28471,494,116.0,8.0
2020-09-10,OR,28654,497,183.0,3.0
2020-09-11,OR,28865,499,211.0,2.0
2020-09-12,OR,29156,505,291.0,6.0
2020-09-13,OR,29337,509,181.0,4.0
2020-09-14,OR,29484,511,147.0,2.0
2020-09-15,OR,29662,519,178.0,8.0
2020-09-16,OR,29850,521,188.0,2.0
2020-09-17,OR,30060,521,210.0,0.0
2020-09-18,OR,30342,521,282.0,0.0
2020-09-19,OR,30599,525,257.0,4.0
2020-09-20,OR,30801,526,202.0,1.0
2020-09-21,OR,30995,529,194.0,3.0
2020-09-22,OR,31313,532,318.0,3.0
2020-09-23,OR,31503,538,190.0,6.0
2020-09-24,OR,31865,539,362.0,1.0
2020-09-25,OR,32314,542,449.0,3.0
2020-09-26,OR,32581,546,267.0,4.0
2020-09-27,OR,32820,547,239.0,1.0
2020-09-28,OR,32994,547,174.0,0.0
2020-09-29,OR,33291,555,297.0,8.0
2020-09-30,OR,33509,559,218.0,4.0
2020-10-01,OR,33862,560,353.0,1.0
2020-10-02,OR,34163,563,301.0,3.0
2020-10-03,OR,34511,571,348.0,8.0
2020-10-04,OR,34770,572,259.0,1.0
2020-10-05,OR,35049,572,279.0,0.0
2020-10-06,OR,35340,581,291.0,9.0
2020-10-07,OR,35634,583,294.0,2.0
2020-10-08,OR,36116,594,482.0,11.0
2020-10-09,OR,36526,597,410.0,3.0
2020-10-10,OR,36526,597,0.0,0.0
2020-10-11,OR,37255,599,729.0,2.0
2020-10-12,OR,37467,599,212.0,0.0
2020-10-13,OR,37780,605,313.0,6.0
2020-10-14,OR,38160,608,380.0,3.0
2020-10-15,OR,38525,611,365.0,3.0
2020-10-16,OR,38935,617,410.0,6.0
2020-10-17,OR,39316,620,381.0,3.0
2020-10-18,OR,39532,620,216.0,0.0
2020-10-19,OR,39794,628,262.0,8.0
2020-10-20,OR,40136,633,342.0,5.0
2020-10-21,OR,40443,635,307.0,2.0
2020-10-22,OR,40810,646,367.0,11.0
2020-10-23,OR,41348,649,538.0,3.0
2020-10-24,OR,41348,649,0.0,0.0
2020-10-25,OR,42101,653,753.0,4.0
2020-10-26,OR,42436,655,335.0,2.0
2020-10-27,OR,42808,664,372.0,9.0
2020-10-28,OR,43228,671,420.0,7.0
2020-10-29,OR,43793,673,565.0,2.0
2020-10-30,OR,44388,675,595.0,2.0
2020-10-31,OR,44921,689,533.0,14.0
2020-11-01,OR,45429,691,508.0,2.0
2020-11-02,OR,45978,692,549.0,1.0
2020-11-03,OR,46460,701,482.0,9.0
2020-11-04,OR,47049,705,589.0,4.0
2020-11-05,OR,47839,710,790.0,5.0
2020-11-06,OR,48608,716,769.0,6.0
2020-11-07,OR,49587,729,979.0,13.0
2020-11-08,OR,50448,730,861.0,1.0
2020-11-09,OR,51155,734,707.0,4.0
2020-11-10,OR,51909,737,754.0,3.0
2020-11-11,OR,52770,742,861.0,5.0
2020-11-12,OR,53879,746,1109.0,4.0
2020-11-13,OR,54937,753,1058.0,7.0
2020-11-14,OR,56018,759,1081.0,6.0
2020-11-15,OR,56880,761,862.0,2.0
2020-11-16,OR,57646,765,766.0,4.0
2020-11-17,OR,58570,778,924.0,13.0
2020-11-18,OR,59669,788,1099.0,10.0
2020-11-19,OR,60873,808,1204.0,20.0
2020-11-20,OR,62175,812,1302.0,4.0
2020-11-21,OR,63668,819,1493.0,7.0
2020-11-22,OR,65170,820,1502.0,1.0
2020-11-23,OR,66333,826,1163.0,6.0
2020-11-24,OR,67333,847,1000.0,21.0
2020-11-25,OR,68503,867,1170.0,20.0
2020-11-26,OR,70006,882,1503.0,15.0
2020-11-27,OR,70832,885,826.0,3.0
2020-11-28,OR,72506,896,1674.0,11.0
2020-11-29,OR,74120,905,1614.0,9.0
2020-11-30,OR,75431,912,1311.0,7.0
2020-12-01,OR,76654,936,1223.0,24.0
2020-12-02,OR,78160,953,1506.0,17.0
2020-12-03,OR,79293,973,1133.0,20.0
2020-12-05,OR,83243,1027,1806.0,24.0
2020-12-06,OR,84496,1033,1253.0,6.0
2020-12-07,OR,85788,1045,1292.0,12.0
2020-12-10,OR,89838,1123,1551.0,13.0
2020-12-11,OR,91420,1138,1582.0,15.0
2020-12-12,OR,92839,1150,1419.0,12.0
2020-12-13,OR,93853,1155,1014.0,5.0
2020-12-14,OR,95010,1161,1157.0,6.0
2020-12-17,OR,98936,1283,1314.0,21.0
2020-12-18,OR,100308,1304,1372.0,21.0
2020-12-20,OR,102930,1341,1116.0,1.0
2020-12-21,OR,103755,1347,825.0,6.0
2020-12-23,OR,105970,1403,897.0,21.0
2020-12-24,OR,106821,1415,851.0,12.0
2020-12-25,OR,107718,1422,897.0,7.0
2020-12-26,OR,108326,1422,608.0,0.0
2020-12-27,OR,109725,1427,1399.0,5.0
2020-12-28,OR,110545,1433,820.0,6.0
2020-12-29,OR,111227,1449,682.0,16.0
2020-12-30,OR,112260,1468,1033.0,19.0
2020-12-31,OR,113909,1477,1649.0,9.0
2021-01-01,OR,113909,1477,0.0,0.0
2021-01-03,OR,117745,1500,1397.0,8.0
2021-01-04,OR,118453,1506,708.0,6.0
2021-01-06,OR,120223,1558,735.0,8.0
2021-01-07,OR,121085,1568,862.0,10.0
2021-01-08,OR,122847,1575,1762.0,7.0
2021-01-10,OR,125683,1605,1207.0,2.0
2021-01-11,OR,126607,1613,924.0,8.0
2021-01-15,OR,131258,1758,1012.0,21.0
2021-01-17,OR,133205,1800,793.0,1.0
2021-01-18,OR,133851,1803,646.0,3.0
2021-01-19,OR,134468,1808,617.0,5.0
2021-01-20,OR,135142,1832,674.0,24.0
2021-01-21,OR,135973,1843,831.0,11.0
2021-01-22,OR,136839,1865,866.0,22.0
2021-01-23,OR,137600,1877,761.0,12.0
2021-01-24,OR,138168,1880,568.0,3.0
2021-01-25,OR,138587,1882,419.0,2.0
2021-01-26,OR,139355,1904,768.0,22.0
2021-01-27,OR,140063,1924,708.0,20.0
2021-01-28,OR,140783,1930,720.0,6.0
2021-01-29,OR,141729,1938,946.0,8.0
2021-01-30,OR,142416,1957,687.0,19.0
2021-01-31,OR,142416,1957,0.0,0.0
2021-02-01,OR,143373,1958,957.0,1.0
2021-02-02,OR,143978,1981,605.0,23.0
2021-02-03,OR,144605,1991,627.0,10.0
2021-02-04,OR,145320,1991,715.0,0.0
2021-02-05,OR,146137,2002,817.0,11.0
2021-02-06,OR,146741,2019,604.0,17.0
2021-02-07,OR,147122,2023,381.0,4.0
2021-02-08,OR,147419,2024,297.0,1.0
2021-02-09,OR,147932,2031,513.0,7.0
2021-02-10,OR,148475,2044,543.0,13.0
2021-02-11,OR,149082,2056,607.0,12.0
2021-02-14,OR,150281,2137,247.0,0.0
2021-02-15,OR,150464,2137,183.0,0.0
2021-02-16,OR,150875,2138,411.0,1.0
2021-02-17,OR,151257,2143,382.0,5.0
2021-02-18,OR,151713,2149,456.0,6.0
2021-02-19,OR,152190,2149,477.0,0.0
2021-02-20,OR,152711,2154,521.0,5.0
2021-02-21,OR,152818,2155,107.0,1.0
2021-02-22,OR,153134,2155,316.0,0.0
2021-02-23,OR,153645,2162,511.0,7.0
2021-02-25,OR,154554,2204,492.0,10.0
2021-02-26,OR,154878,2206,324.0,2.0
2021-02-27,OR,155315,2208,437.0,2.0
2021-02-28,OR,155597,2208,282.0,0.0
2021-03-01,OR,155787,2212,190.0,4.0
2021-03-02,OR,156037,2225,250.0,13.0
2021-03-05,OR,156884,2293,211.0,9.0
2021-03-06,OR,157079,2296,195.0,3.0
2021-03-07,OR,157285,2296,206.0,0.0
2021-03-08,OR,157515,2298,230.0,2.0
2021-03-09,OR,158007,2303,492.0,5.0
2021-03-10,OR,158291,2305,284.0,2.0
2021-03-11,OR,158644,2316,353.0,11.0
2021-03-12,OR,159037,2319,393.0,3.0
2021-03-13,OR,159392,2322,355.0,3.0
2021-03-14,OR,159617,2322,225.0,0.0
2021-03-15,OR,159788,2324,171.0,2.0
2021-03-16,OR,160050,2346,262.0,22.0
2021-03-17,OR,160286,2349,236.0,3.0
2021-03-18,OR,160622,2353,336.0,4.0
2021-03-19,OR,160994,2357,372.0,4.0
2021-03-20,OR,161320,2362,326.0,5.0
2021-03-21,OR,161531,2363,211.0,1.0
2021-03-22,OR,161706,2365,175.0,2.0
2021-03-23,OR,162016,2367,310.0,2.0
2021-03-24,OR,162385,2368,369.0,1.0
2021-03-25,OR,162806,2370,421.0,2.0
2021-03-26,OR,163295,2373,489.0,3.0
2021-03-27,OR,163702,2375,407.0,2.0
2021-03-28,OR,163952,2375,250.0,0.0
2021-03-29,OR,164164,2375,212.0,0.0
2021-03-30,OR,164570,2381,406.0,6.0
2021-03-31,OR,165012,2383,442.0,2.0
2021-04-01,OR,165524,2385,512.0,2.0
2021-04-02,OR,166013,2385,489.0,0.0
2021-04-03,OR,166480,2391,467.0,6.0
2021-04-04,OR,166882,2392,402.0,1.0
2021-04-05,OR,167128,2394,246.0,2.0
2021-04-07,OR,168128,2434,470.0,7.0
2021-04-08,OR,168795,2439,667.0,5.0
2021-04-09,OR,169338,2440,543.0,1.0
2021-04-10,OR,170085,2440,747.0,0.0
2021-04-11,OR,170568,2440,483.0,0.0
2021-04-12,OR,170850,2441,282.0,1.0
2021-04-13,OR,171398,2446,548.0,5.0
2021-04-14,OR,172206,2449,808.0,3.0
2021-04-15,OR,172931,2455,725.0,6.0
2021-04-16,OR,173626,2457,695.0,2.0
2021-04-17,OR,174501,2460,875.0,3.0
2021-04-18,OR,175121,2460,620.0,0.0
2021-04-19,OR,175592,2460,471.0,0.0
2021-04-20,OR,176157,2460,565.0,0.0
2021-04-21,OR,177134,2466,977.0,6.0
2021-04-22,OR,178110,2467,976.0,1.0
2021-04-23,OR,179120,2476,1010.0,9.0
2021-04-24,OR,179930,2484,810.0,8.0
2021-04-25,OR,180700,2485,770.0,1.0
2021-04-26,OR,181321,2486,621.0,1.0
2021-04-27,OR,182040,2488,719.0,2.0
2021-04-28,OR,182916,2490,876.0,2.0
2021-04-29,OR,183830,2491,914.0,1.0
2021-04-30,OR,184812,2495,982.0,4.0
2021-05-01,OR,185597,2498,785.0,3.0
2021-05-02,OR,186344,2501,747.0,3.0
2021-05-03,OR,186877,2502,533.0,1.0
2021-05-04,OR,187611,2508,734.0,6.0
2021-05-05,OR,188417,2509,806.0,1.0
2021-05-06,OR,189162,2514,745.0,5.0
2021-05-07,OR,189986,2522,824.0,8.0
2021-05-08,OR,190804,2528,818.0,6.0
2021-05-09,OR,191405,2530,601.0,2.0
2021-05-10,OR,191774,2533,369.0,3.0
2021-05-11,OR,192416,2549,642.0,16.0
2021-05-12,OR,193014,2559,598.0,10.0
2021-05-13,OR,193732,2572,718.0,13.0
2021-05-14,OR,194542,2582,810.0,10.0
2021-05-15,OR,195179,2585,637.0,3.0
2021-05-16,OR,195684,2587,505.0,2.0
2021-05-17,OR,195882,2590,198.0,3.0
2021-05-18,OR,196390,2594,508.0,4.0
2021-05-19,OR,196787,2601,397.0,7.0
2021-05-20,OR,197356,2606,569.0,5.0
2021-05-21,OR,197851,2613,495.0,7.0
2021-05-22,OR,198356,2618,505.0,5.0
2021-05-23,OR,198689,2622,333.0,4.0
2021-05-24,OR,198972,2624,283.0,2.0
2021-05-25,OR,199391,2628,419.0,4.0
2021-05-26,OR,199784,2639,393.0,11.0
2021-05-27,OR,200210,2660,426.0,21.0
2021-05-28,OR,200632,2665,422.0,5.0
2021-05-29,OR,201004,2666,372.0,1.0
2021-05-30,OR,201260,2668,256.0,2.0
2021-05-31,OR,201475,2671,215.0,3.0
2021-06-01,OR,201649,2674,174.0,3.0
2021-06-02,OR,201996,2676,347.0,2.0
2021-06-03,OR,202247,2683,251.0,7.0
2021-06-04,OR,202675,2686,428.0,3.0
2021-06-05,OR,202995,2691,320.0,5.0
2021-06-06,OR,203252,2694,257.0,3.0
2021-06-07,OR,203374,2694,122.0,0.0
2021-06-08,OR,203671,2700,297.0,6.0
2021-06-09,OR,203933,2716,262.0,16.0
2021-06-10,OR,204291,2726,358.0,10.0
2021-06-11,OR,204587,2726,296.0,0.0
2021-06-12,OR,204865,2729,278.0,3.0
2021-06-13,OR,205029,2730,164.0,1.0
2021-06-14,OR,205154,2730,125.0,0.0
2021-06-15,OR,205459,2737,305.0,7.0
2021-06-16,OR,205698,2744,239.0,7.0
2021-06-17,OR,205988,2745,290.0,1.0
2021-06-18,OR,206250,2748,262.0,3.0
2021-06-19,OR,206512,2751,262.0,3.0
2021-06-20,OR,206774,2754,262.0,3.0
2021-06-21,OR,206850,2756,76.0,2.0
2021-06-22,OR,207105,2757,255.0,1.0
2021-06-23,OR,207333,2759,228.0,2.0
2021-06-24,OR,207558,2760,225.0,1.0
2021-06-25,OR,207787,2761,229.0,1.0
2021-06-26,OR,207998,2763,211.0,2.0
2021-06-27,OR,208136,2763,138.0,0.0
2021-06-28,OR,208222,2763,86.0,0.0
2021-06-29,OR,208446,2770,224.0,7.0
2021-06-30,OR,208637,2774,191.0,4.0
2021-07-01,OR,208834,2778,197.0,4.0
2021-07-02,OR,209035,2781,201.0,3.0
2021-07-03,OR,209149,2781,114.0,0.0
2021-07-04,OR,209263,2781,114.0,0.0
2021-07-05,OR,209377,2781,114.0,0.0
2021-07-06,OR,209494,2782,117.0,1.0
2021-07-07,OR,209764,2788,270.0,6.0
2021-07-08,OR,209973,2790,209.0,2.0
2021-07-09,OR,210229,2792,256.0,2.0
2021-07-10,OR,210395,2793,166.0,1.0
2021-07-11,OR,210561,2794,166.0,1.0
2021-07-12,OR,210729,2797,168.0,3.0
2021-07-13,OR,211065,2800,336.0,3.0
2021-07-14,OR,211315,2803,250.0,3.0
2021-07-15,OR,211631,2810,316.0,7.0
2021-07-16,OR,211998,2817,367.0,7.0
2021-07-17,OR,212250,2820,252.0,3.0
2021-07-18,OR,212502,2823,252.0,3.0
2021-07-19,OR,212755,2826,253.0,3.0
2021-07-20,OR,213339,2832,584.0,6.0
2021-07-21,OR,213730,2833,391.0,1.0
2021-07-22,OR,214263,2834,533.0,1.0
2021-07-23,OR,214869,2836,606.0,2.0
2021-07-24,OR,215197,2836,328.0,0.0
2021-07-25,OR,215525,2836,328.0,0.0
2021-07-26,OR,215853,2838,328.0,2.0
2021-07-27,OR,216875,2843,1022.0,5.0
2021-07-28,OR,217690,2849,815.0,6.0
2021-07-29,OR,218689,2855,999.0,6.0
2021-07-30,OR,219755,2858,1066.0,3.0
2021-07-31,OR,220436,2859,681.0,1.0
2021-08-01,OR,221117,2860,681.0,1.0
2021-08-02,OR,221799,2863,682.0,3.0
2021-08-03,OR,223364,2872,1565.0,9.0
2021-08-04,OR,224547,2877,1183.0,5.0
2021-08-05,OR,225919,2885,1372.0,8.0
2021-08-06,OR,226899,2889,980.0,4.0
2021-08-07,OR,227967,2893,1068.0,4.0
2021-08-08,OR,229035,2897,1068.0,4.0
2021-08-09,OR,230103,2903,1068.0,6.0
2021-08-11,OR,234393,2920,1957.0,8.0
2021-08-13,OR,238463,2935,1765.0,7.0
2021-08-14,OR,239923,2939,1460.0,4.0
2021-08-15,OR,241383,2943,1460.0,4.0
2021-08-16,OR,242843,2949,1460.0,6.0
2021-08-21,OR,254532,3020,1555.0,8.0
2021-08-22,OR,256087,3028,1555.0,8.0
2021-08-23,OR,257644,3036,1557.0,8.0
2021-08-28,OR,270232,3128,1831.0,13.0
2021-08-29,OR,272063,3141,1831.0,13.0
2021-08-30,OR,273896,3155,1833.0,14.0
2021-09-04,OR,285317,3285,1444.0,13.0
2021-09-05,OR,286761,3298,1444.0,13.0
2021-09-06,OR,288205,3311,1444.0,13.0
2021-09-07,OR,289649,3326,1444.0,15.0
2021-09-11,OR,298384,3424,1559.0,10.0
2021-09-12,OR,299943,3434,1559.0,10.0
2021-09-13,OR,301504,3446,1561.0,12.0
2021-09-18,OR,310947,3577,1106.0,8.0
2021-09-19,OR,312053,3585,1106.0,8.0
2021-09-20,OR,313161,3594,1108.0,9.0
2021-09-23,OR,318915,3661,1808.0,12.0
2021-09-25,OR,322183,3691,1193.0,9.0
2021-09-26,OR,323376,3700,1193.0,9.0
2021-09-27,OR,324571,3709,1195.0,9.0
2021-09-29,OR,328184,3771,1993.0,21.0
2021-09-30,OR,330054,3791,1870.0,20.0
2021-10-01,OR,331709,3815,1655.0,24.0
2021-10-02,OR,332796,3817,1087.0,2.0
2021-10-03,OR,333883,3819,1087.0,2.0
2021-10-04,OR,334971,3823,1088.0,4.0
2021-10-08,OR,341113,3982,1557.0,23.0
2021-10-09,OR,342073,3988,960.0,6.0
2021-10-10,OR,343033,3994,960.0,6.0
2021-10-11,OR,343993,4002,960.0,8.0
2021-10-14,OR,347616,4141,1136.0,24.0
2021-10-15,OR,348766,4161,1150.0,20.0
2021-10-16,OR,349852,4169,1086.0,8.0
2021-10-17,OR,350938,4177,1086.0,8.0
2021-10-18,OR,352026,4185,1088.0,8.0
2021-10-20,OR,354681,4235,1313.0,9.0
2021-10-22,OR,357526,4284,1465.0,9.0
2021-10-23,OR,357526,4284,0.0,0.0
2021-10-24,OR,357526,4284,0.0,0.0
2021-10-26,OR,361240,4318,1507.0,23.0
2021-10-27,OR,362561,4334,1321.0,16.0
2021-10-28,OR,363673,4358,1112.0,24.0
2021-10-29,OR,365053,4372,1380.0,14.0
2021-10-30,OR,365053,4372,0.0,0.0
2021-10-31,OR,365053,4372,0.0,0.0
2021-11-05,OR,372137,4562,1136.0,19.0
2021-11-06,OR,372137,4562,0.0,0.0
2021-11-07,OR,372137,4562,0.0,0.0
2021-11-11,OR,376372,4730,0.0,0.0
2021-11-12,OR,378174,4750,1802.0,20.0
2021-11-13,OR,378174,4750,0.0,0.0
2021-11-14,OR,378174,4750,0.0,0.0
2021-11-17,OR,381842,4873,976.0,18.0
2021-11-18,OR,382990,4886,1148.0,13.0
2021-11-20,OR,384062,4914,0.0,0.0
2021-11-21,OR,384062,4914,0.0,0.0
2021-11-25,OR,388001,5116,516.0,0.0
2021-11-26,OR,388517,5116,516.0,0.0
2021-11-27,OR,389033,5116,516.0,0.0
2021-11-28,OR,389549,5116,516.0,0.0
2021-11-29,OR,390066,5142,517.0,26.0
2021-11-30,OR,391099,5161,1033.0,19.0
2021-12-01,OR,392197,5186,1098.0,25.0
2021-12-03,OR,394569,5243,1337.0,15.0
2021-12-04,OR,394569,5243,0.0,0.0
2021-12-05,OR,394569,5243,0.0,0.0
2021-12-06,OR,396501,5268,1932.0,25.0
2021-12-08,OR,398262,5318,841.0,19.0
2021-12-10,OR,400188,5381,827.0,25.0
2021-12-11,OR,400188,5381,0.0,0.0
2021-12-12,OR,400188,5381,0.0,0.0
2021-12-16,OR,404229,5527,900.0,19.0
2021-12-17,OR,405292,5531,1063.0,4.0
2021-12-18,OR,405292,5531,0.0,0.0
2021-12-19,OR,405292,5531,0.0,0.0
2021-12-20,OR,407153,5534,1861.0,3.0
2021-12-21,OR,408069,5559,916.0,25.0
2021-12-23,OR,410565,5598,1333.0,8.0
2021-12-24,OR,410565,5598,0.0,0.0
2021-12-25,OR,410565,5598,0.0,0.0
2021-12-26,OR,410565,5598,0.0,0.0
2021-12-28,OR,416020,5631,1880.0,8.0
2021-12-31,OR,421263,5655,0.0,0.0
2022-01-01,OR,421263,5655,0.0,0.0
2022-01-02,OR,421263,5655,0.0,0.0
2022-01-08,OR,459700,5761,0.0,0.0
2022-01-09,OR,459700,5761,0.0,0.0
2022-01-15,OR,513391,5883,0.0,0.0
2022-01-16,OR,513391,5883,0.0,0.0
2022-01-17,OR,513391,5883,0.0,0.0
2022-01-22,OR,570892,5936,0.0,0.0
2022-01-23,OR,570892,5936,0.0,0.0
2022-01-29,OR,620652,6086,0.0,0.0
2022-01-30,OR,620653,6086,1.0,0.0
2022-02-05,OR,654343,6214,0.0,0.0
2022-02-06,OR,654343,6214,0.0,0.0
2022-02-12,OR,674500,6355,0.0,0.0
2022-02-13,OR,674500,6355,0.0,0.0
2022-02-15,OR,680852,6393,1611.0,20.0
2022-02-16,OR,682566,6416,1714.0,23.0
2022-02-18,OR,685953,6456,1542.0,12.0
2022-02-19,OR,685953,6456,0.0,0.0
2022-02-20,OR,685953,6456,0.0,0.0
2022-02-21,OR,685953,6456,0.0,0.0
2022-02-25,OR,692261,6582,924.0,4.0
2022-02-26,OR,692261,6582,0.0,0.0
2022-02-27,OR,692261,6582,0.0,0.0
2022-03-01,OR,694649,6648,720.0,26.0
2022-03-02,OR,695323,6652,674.0,4.0
2022-03-04,OR,696717,6709,714.0,23.0
2022-03-05,OR,696717,6709,0.0,0.0
2022-03-06,OR,696717,6709,0.0,0.0
2022-03-11,OR,699362,6869,380.0,15.0
2022-03-12,OR,699362,6869,0.0,0.0
2022-03-13,OR,699362,6869,0.0,0.0
2022-03-14,OR,699960,6885,598.0,16.0
2022-03-15,OR,700361,6899,401.0,14.0
2022-03-18,OR,701198,6971,238.0,11.0
2022-03-19,OR,701198,6971,0.0,0.0
2022-03-20,OR,701198,6971,0.0,0.0
2022-03-21,OR,701729,6975,531.0,4.0
2022-03-22,OR,701992,6983,263.0,8.0
2022-03-24,OR,702566,7033,278.0,20.0
2022-03-25,OR,702750,7035,184.0,2.0
2022-03-26,OR,702750,7035,0.0,0.0
2022-03-27,OR,702750,7035,0.0,0.0
2022-03-30,OR,703838,7139,373.0,24.0
2022-03-31,OR,704152,7144,314.0,5.0
2022-04-01,OR,704515,7147,363.0,3.0
2022-04-02,OR,704515,7147,0.0,0.0
2022-04-03,OR,704515,7147,0.0,0.0
2022-04-05,OR,705466,7219,346.0,5.0
2022-04-06,OR,705817,7224,351.0,5.0
2022-04-08,OR,706687,7296,435.0,15.0
2022-04-09,OR,706687,7296,0.0,0.0
2022-04-10,OR,706687,7296,0.0,0.0
2022-04-11,OR,707512,7315,825.0,19.0
2022-04-13,OR,708521,7404,534.0,5.0
2022-04-14,OR,709125,7427,604.0,23.0
2022-04-15,OR,709586,7443,461.0,16.0
2022-04-16,OR,709586,7443,0.0,0.0
2022-04-17,OR,709586,7443,0.0,0.0
2022-04-18,OR,711100,7455,1514.0,12.0
2022-04-19,OR,711827,7460,727.0,5.0
2022-04-20,OR,712686,7468,859.0,8.0
2022-04-21,OR,713618,7478,932.0,10.0
2022-04-22,OR,714346,7477,728.0,0.0
2022-04-23,OR,714346,7477,0.0,0.0
2022-04-24,OR,714346,7477,0.0,0.0
2022-04-26,OR,717505,7486,1091.0,1.0
2022-04-27,OR,718630,7499,1125.0,13.0
2022-04-28,OR,719857,7502,1227.0,3.0
2022-04-29,OR,721311,7502,1454.0,0.0
2022-04-30,OR,721311,7502,0.0,0.0
2022-05-01,OR,721311,7502,0.0,0.0
2022-05-03,OR,725150,7511,1814.0,6.0
2022-05-04,OR,726612,7519,1462.0,8.0
2022-05-05,OR,728335,7520,1723.0,1.0
2022-05-06,OR,729412,7528,1077.0,8.0
2022-05-07,OR,729412,7528,0.0,0.0
2022-05-08,OR,729412,7528,0.0,0.0
2022-05-10,OR,734014,7546,1632.0,5.0
2022-05-11,OR,735464,7548,1450.0,2.0
2022-05-12,OR,737186,7556,1722.0,8.0
2022-05-13,OR,738830,7560,1644.0,4.0
2020-01-22,PA,0,0,0.0,0.0
2020-01-23,PA,0,0,0.0,0.0
2020-01-24,PA,0,0,0.0,0.0
2020-01-25,PA,0,0,0.0,0.0
2020-01-26,PA,0,0,0.0,0.0
2020-01-27,PA,0,0,0.0,0.0
2020-01-28,PA,0,0,0.0,0.0
2020-01-29,PA,0,0,0.0,0.0
2020-01-30,PA,0,0,0.0,0.0
2020-01-31,PA,0,0,0.0,0.0
2020-02-01,PA,0,0,0.0,0.0
2020-02-02,PA,0,0,0.0,0.0
2020-02-03,PA,0,0,0.0,0.0
2020-02-04,PA,0,0,0.0,0.0
2020-02-05,PA,0,0,0.0,0.0
2020-02-06,PA,0,0,0.0,0.0
2020-02-07,PA,0,0,0.0,0.0
2020-02-08,PA,0,0,0.0,0.0
2020-02-09,PA,0,0,0.0,0.0
2020-02-10,PA,0,0,0.0,0.0
2020-02-11,PA,0,0,0.0,0.0
2020-02-12,PA,0,0,0.0,0.0
2020-02-13,PA,0,0,0.0,0.0
2020-02-14,PA,0,0,0.0,0.0
2020-02-15,PA,0,0,0.0,0.0
2020-02-16,PA,0,0,0.0,0.0
2020-02-17,PA,0,0,0.0,0.0
2020-02-18,PA,0,0,0.0,0.0
2020-02-19,PA,0,0,0.0,0.0
2020-02-20,PA,0,0,0.0,0.0
2020-02-21,PA,0,0,0.0,0.0
2020-02-22,PA,0,0,0.0,0.0
2020-02-23,PA,0,0,0.0,0.0
2020-02-24,PA,0,0,0.0,0.0
2020-02-25,PA,0,0,0.0,0.0
2020-02-26,PA,0,0,0.0,0.0
2020-02-27,PA,0,0,0.0,0.0
2020-02-28,PA,0,0,0.0,0.0
2020-02-29,PA,0,0,0.0,0.0
2020-03-01,PA,0,0,0.0,0.0
2020-03-02,PA,0,0,0.0,0.0
2020-03-03,PA,0,0,0.0,0.0
2020-03-04,PA,0,0,0.0,0.0
2020-03-05,PA,0,0,0.0,0.0
2020-03-06,PA,0,0,0.0,0.0
2020-03-07,PA,2,0,2.0,0.0
2020-03-08,PA,5,0,3.0,0.0
2020-03-09,PA,8,0,3.0,0.0
2020-03-10,PA,12,0,4.0,0.0
2020-03-11,PA,17,0,5.0,0.0
2020-03-12,PA,25,0,8.0,0.0
2020-03-13,PA,34,0,9.0,0.0
2020-03-14,PA,52,0,18.0,0.0
2020-03-15,PA,65,0,13.0,0.0
2020-03-16,PA,80,0,15.0,0.0
2020-03-17,PA,109,0,29.0,0.0
2020-03-18,PA,152,1,43.0,1.0
2020-03-19,PA,218,1,66.0,0.0
2020-03-20,PA,317,1,99.0,0.0
2020-03-21,PA,432,2,115.0,1.0
2020-03-22,PA,548,2,116.0,0.0
2020-03-23,PA,698,2,150.0,0.0
2020-03-24,PA,942,7,244.0,5.0
2020-03-25,PA,1201,10,259.0,3.0
2020-03-26,PA,1749,16,548.0,6.0
2020-03-27,PA,2288,22,539.0,6.0
2020-03-28,PA,2849,34,561.0,12.0
2020-03-29,PA,3486,38,637.0,4.0
2020-03-30,PA,4181,49,695.0,11.0
2020-03-31,PA,4959,63,778.0,14.0
2020-04-01,PA,5952,74,993.0,11.0
2020-04-02,PA,7084,90,1132.0,16.0
2020-04-03,PA,8471,102,1387.0,12.0
2020-04-04,PA,10175,136,1704.0,34.0
2020-04-05,PA,11612,150,1437.0,14.0
2020-04-06,PA,13104,162,1492.0,12.0
2020-04-07,PA,14663,240,1559.0,78.0
2020-04-08,PA,16470,310,1807.0,70.0
2020-04-09,PA,18503,338,2033.0,28.0
2020-04-10,PA,20320,416,1817.0,78.0
2020-04-11,PA,22083,494,1763.0,78.0
2020-04-12,PA,23263,507,1180.0,13.0
2020-04-13,PA,24574,524,1311.0,17.0
2020-04-14,PA,25670,584,1096.0,60.0
2020-04-15,PA,26903,647,1233.0,63.0
2020-04-16,PA,28229,707,1326.0,60.0
2020-04-17,PA,30053,756,1824.0,49.0
2020-04-18,PA,31844,836,1791.0,80.0
